Date,Price,Open,High,Low,Change %
"Mar 07, 2012",1684.95,1674.60,1688.42,1671.35,0.0065
"Mar 06, 2012",1674.00,1705.97,1709.00,1664.35,-0.0192
"Mar 05, 2012",1706.70,1711.05,1716.76,1694.64,-0.0033
"Mar 02, 2012",1712.30,1717.70,1724.19,1705.19,-0.0025
"Mar 01, 2012",1716.55,1696.20,1726.21,1694.70,0.0126
"Feb 29, 2012",1695.20,1784.59,1790.80,1688.49,-0.0508
"Feb 28, 2012",1785.85,1767.05,1789.96,1766.00,0.0111
"Feb 27, 2012",1766.30,1773.28,1779.59,1762.24,-0.0041
"Feb 24, 2012",1773.49,1780.30,1783.11,1770.74,-0.0037
"Feb 23, 2012",1780.10,1776.24,1787.61,1772.29,0.0014
"Feb 22, 2012",1777.55,1759.59,1781.80,1749.54,0.0105
"Feb 21, 2012",1759.15,1734.03,1760.21,1731.09,0.0145
"Feb 20, 2012",1734.00,1723.78,1737.30,1723.67,0.0067
"Feb 17, 2012",1722.45,1728.84,1735.95,1717.45,-0.0036
"Feb 16, 2012",1728.70,1727.79,1730.01,1705.49,-0.0002
"Feb 15, 2012",1729.01,1719.62,1737.47,1718.52,0.0052
"Feb 14, 2012",1720.10,1722.96,1727.81,1712.20,-0.0014
"Feb 13, 2012",1722.50,1725.30,1733.61,1716.47,0.0015
"Feb 10, 2012",1719.85,1731.54,1734.80,1704.14,-0.0056
"Feb 09, 2012",1729.60,1733.70,1751.90,1725.69,-0.0023
"Feb 08, 2012",1733.55,1745.76,1751.86,1724.95,-0.0074
"Feb 07, 2012",1746.50,1719.80,1750.20,1709.79,0.0152
"Feb 06, 2012",1720.30,1726.30,1738.09,1711.79,-0.0029
"Feb 03, 2012",1725.30,1760.06,1763.76,1724.35,-0.0197
"Feb 02, 2012",1759.99,1744.20,1761.57,1741.49,0.0094
"Feb 01, 2012",1743.60,1738.75,1751.56,1732.95,0.0024
"Jan 31, 2012",1739.43,1729.19,1747.79,1726.80,0.0054
"Jan 30, 2012",1730.05,1738.05,1739.35,1716.69,-0.0051
"Jan 27, 2012",1738.89,1720.49,1738.91,1714.80,0.0101
"Jan 26, 2012",1721.50,1710.72,1730.62,1703.65,0.0056
"Jan 25, 2012",1711.90,1665.69,1713.30,1649.19,0.0280
"Jan 24, 2012",1665.20,1676.99,1679.89,1661.29,-0.0070
"Jan 23, 2012",1677.00,1666.68,1681.66,1662.59,0.0061
"Jan 20, 2012",1666.90,1657.79,1667.11,1644.69,0.0056
"Jan 19, 2012",1657.60,1659.70,1670.15,1648.94,-0.0022
"Jan 18, 2012",1661.25,1652.20,1662.50,1642.74,0.0058
"Jan 17, 2012",1651.74,1643.84,1667.87,1641.45,0.0051
"Jan 16, 2012",1643.40,1639.68,1647.35,1631.44,0.0025
"Jan 13, 2012",1639.35,1650.66,1650.75,1626.06,-0.0065
"Jan 12, 2012",1650.10,1640.64,1662.12,1640.39,0.0051
"Jan 11, 2012",1641.80,1632.39,1647.40,1630.29,0.0063
"Jan 10, 2012",1631.56,1611.57,1640.27,1608.62,0.0124
"Jan 09, 2012",1611.50,1616.78,1623.69,1604.94,-0.0033
"Jan 06, 2012",1616.85,1621.44,1630.56,1608.89,-0.0038
"Jan 05, 2012",1623.00,1611.39,1625.86,1596.74,0.0066
"Jan 04, 2012",1612.40,1602.75,1618.92,1593.10,0.0051
"Jan 03, 2012",1604.14,1566.20,1607.45,1565.85,0.0242
"Jan 02, 2012",1566.27,1566.61,1569.61,1565.37,0.0013
"Dec 30, 2011",1564.30,1545.89,1581.26,1544.75,0.0114
"Dec 29, 2011",1546.70,1556.39,1561.51,1522.64,-0.0041
"Dec 28, 2011",1553.00,1593.75,1593.81,1550.10,-0.0250
"Dec 27, 2011",1592.90,1607.51,1607.79,1589.75,-0.0080
"Dec 26, 2011",1605.82,1607.51,1612.15,1597.86,-0.0005
"Dec 23, 2011",1606.60,1606.75,1614.31,1603.15,0.0012
"Dec 22, 2011",1604.70,1615.35,1617.36,1599.15,-0.0065
"Dec 21, 2011",1615.15,1615.26,1642.36,1606.40,-0.0003
"Dec 20, 2011",1615.65,1594.26,1619.12,1592.35,0.0135
"Dec 19, 2011",1594.10,1599.35,1608.50,1583.44,-0.0024
"Dec 16, 2011",1597.95,1570.24,1600.95,1568.86,0.0173
"Dec 15, 2011",1570.70,1574.49,1594.26,1561.07,-0.0028
"Dec 14, 2011",1575.10,1632.11,1641.89,1564.85,-0.0349
"Dec 13, 2011",1632.10,1666.25,1678.30,1622.75,-0.0205
"Dec 12, 2011",1666.30,1711.64,1715.05,1657.90,-0.0262
"Dec 09, 2011",1711.10,1708.29,1724.30,1703.54,0.0013
"Dec 08, 2011",1708.80,1742.00,1754.70,1704.51,-0.0191
"Dec 07, 2011",1742.10,1728.46,1743.26,1720.65,0.0080
"Dec 06, 2011",1728.20,1722.50,1733.46,1702.85,0.0038
"Dec 05, 2011",1721.64,1746.15,1755.30,1718.44,-0.0135
"Dec 02, 2011",1745.25,1745.16,1762.61,1738.15,0.0000
"Dec 01, 2011",1745.25,1746.85,1754.86,1734.10,-0.0003
"Nov 30, 2011",1745.70,1714.99,1750.23,1701.00,0.0169
"Nov 29, 2011",1716.75,1712.05,1720.76,1704.11,0.0026
"Nov 28, 2011",1712.30,1680.80,1720.49,1680.80,0.0191
"Nov 25, 2011",1680.13,1694.85,1697.90,1672.09,-0.0086
"Nov 24, 2011",1694.75,1692.39,1702.23,1687.69,0.0009
"Nov 23, 2011",1693.30,1700.66,1710.77,1677.94,-0.0035
"Nov 22, 2011",1699.20,1679.30,1705.80,1671.55,0.0109
"Nov 21, 2011",1680.85,1723.30,1726.64,1666.54,-0.0245
"Nov 18, 2011",1723.05,1722.29,1737.79,1711.34,0.0023
"Nov 17, 2011",1719.10,1762.19,1767.16,1710.05,-0.0245
"Nov 16, 2011",1762.35,1781.94,1784.14,1754.25,-0.0107
"Nov 15, 2011",1781.40,1780.39,1785.85,1760.54,0.0002
"Nov 14, 2011",1781.00,1788.14,1796.16,1773.59,-0.0045
"Nov 11, 2011",1788.99,1759.64,1789.41,1746.05,0.0169
"Nov 10, 2011",1759.20,1770.71,1775.85,1736.55,-0.0074
"Nov 09, 2011",1772.24,1785.20,1799.64,1764.14,-0.0071
"Nov 08, 2011",1785.00,1794.89,1803.10,1777.10,-0.0060
"Nov 07, 2011",1795.86,1753.95,1798.69,1752.89,0.0238
"Nov 04, 2011",1754.15,1763.26,1764.90,1750.00,-0.0051
"Nov 03, 2011",1763.15,1736.50,1767.90,1722.84,0.0151
"Nov 02, 2011",1737.00,1720.90,1745.89,1715.74,0.0097
"Nov 01, 2011",1720.30,1716.05,1725.29,1683.74,0.0029
"Oct 31, 2011",1715.25,1744.15,1746.50,1706.59,-0.0159
"Oct 28, 2011",1742.95,1744.70,1752.85,1733.00,-0.0009
"Oct 27, 2011",1744.45,1725.24,1750.11,1705.74,0.0108
"Oct 26, 2011",1725.75,1707.19,1728.50,1696.70,0.0120
"Oct 25, 2011",1705.35,1654.40,1710.80,1645.24,0.0319
"Oct 24, 2011",1652.68,1641.99,1662.09,1635.60,0.0071
"Oct 21, 2011",1641.02,1618.99,1648.59,1611.44,0.0135
"Oct 20, 2011",1619.10,1643.44,1645.00,1603.99,-0.0138
"Oct 19, 2011",1641.80,1654.75,1665.39,1639.40,-0.0081
"Oct 18, 2011",1655.15,1671.20,1677.22,1627.20,-0.0093
"Oct 17, 2011",1670.65,1683.29,1696.10,1666.44,-0.0055
"Oct 14, 2011",1679.95,1667.30,1684.26,1661.50,0.0079
"Oct 13, 2011",1666.70,1674.89,1684.39,1653.19,-0.0063
"Oct 12, 2011",1677.20,1662.29,1692.10,1660.39,0.0085
"Oct 11, 2011",1663.10,1676.45,1685.22,1654.46,-0.0074
"Oct 10, 2011",1675.44,1654.14,1678.10,1638.09,0.0220
"Oct 07, 2011",1639.45,1644.20,1666.55,1625.95,-0.0068
"Oct 06, 2011",1650.63,1641.49,1655.65,1632.24,0.0059
"Oct 05, 2011",1640.90,1624.69,1646.70,1597.25,0.0102
"Oct 04, 2011",1624.30,1660.65,1678.86,1596.00,-0.0221
"Oct 03, 2011",1660.95,1618.35,1664.46,1618.35,0.0229
"Sep 30, 2011",1623.75,1615.99,1640.49,1607.19,0.0057
"Sep 29, 2011",1614.55,1606.94,1634.09,1583.30,0.0036
"Sep 28, 2011",1608.80,1650.25,1668.85,1598.70,-0.0249
"Sep 27, 2011",1649.95,1624.79,1677.19,1614.91,0.0139
"Sep 26, 2011",1627.35,1657.29,1662.99,1534.99,-0.0177
"Sep 23, 2011",1656.59,1737.63,1756.01,1629.99,-0.0456
"Sep 22, 2011",1735.83,1779.34,1786.19,1721.84,-0.0258
"Sep 21, 2011",1781.79,1803.54,1816.76,1778.80,-0.0122
"Sep 20, 2011",1803.75,1778.34,1811.40,1770.24,0.0141
"Sep 19, 2011",1778.75,1818.50,1828.47,1770.70,-0.0183
"Sep 16, 2011",1811.95,1788.45,1822.20,1763.05,0.0127
"Sep 15, 2011",1789.14,1820.60,1826.49,1772.54,-0.0168
"Sep 14, 2011",1819.70,1833.64,1844.89,1808.29,-0.0077
"Sep 13, 2011",1833.80,1813.75,1843.70,1799.25,0.0111
"Sep 12, 2011",1813.75,1857.66,1861.60,1801.09,-0.0237
"Sep 09, 2011",1857.81,1868.76,1885.89,1824.94,-0.0059
"Sep 08, 2011",1868.76,1816.96,1870.30,1812.99,0.0285
"Sep 07, 2011",1816.96,1872.39,1880.61,1793.69,-0.0303
"Sep 06, 2011",1873.72,1903.40,1921.11,1860.91,-0.0141
"Sep 05, 2011",1900.49,1877.99,1904.20,1875.30,0.0086
"Sep 02, 2011",1884.20,1824.84,1884.90,1824.00,0.0324
"Sep 01, 2011",1825.05,1823.09,1830.60,1814.65,0.0007
"Aug 31, 2011",1823.80,1835.39,1839.70,1812.89,-0.0063
"Aug 30, 2011",1835.30,1787.96,1840.26,1784.05,0.0262
"Aug 29, 2011",1788.45,1837.84,1839.24,1776.64,-0.0219
"Aug 26, 2011",1828.55,1772.64,1829.15,1757.24,0.0321
"Aug 25, 2011",1771.60,1750.35,1774.90,1703.45,0.0117
"Aug 24, 2011",1751.05,1830.05,1854.11,1749.89,-0.0432
"Aug 23, 2011",1830.15,1897.84,1911.96,1823.50,-0.0358
"Aug 22, 2011",1898.10,1859.89,1901.19,1858.20,0.0246
"Aug 19, 2011",1852.45,1824.35,1877.50,1821.35,0.0154
"Aug 18, 2011",1824.35,1789.64,1829.00,1784.34,0.0200
"Aug 17, 2011",1788.65,1786.75,1794.90,1779.39,0.0013
"Aug 16, 2011",1786.30,1766.30,1788.20,1761.99,0.0118
"Aug 15, 2011",1765.50,1746.25,1766.44,1728.01,0.0108
"Aug 12, 2011",1746.60,1763.96,1768.30,1723.55,-0.0120
"Aug 11, 2011",1767.90,1796.50,1815.79,1734.10,-0.0151
"Aug 10, 2011",1795.00,1743.90,1797.36,1740.00,0.0293
"Aug 09, 2011",1743.90,1717.35,1778.79,1714.75,0.0155
"Aug 08, 2011",1717.35,1662.75,1720.49,1662.67,0.0314
"Aug 05, 2011",1665.00,1648.40,1670.10,1642.40,0.0101
"Aug 04, 2011",1648.40,1661.20,1682.17,1640.09,-0.0077
"Aug 03, 2011",1661.20,1659.75,1673.15,1652.00,0.0009
"Aug 02, 2011",1659.75,1620.32,1661.05,1616.29,0.0245
"Aug 01, 2011",1620.10,1628.14,1633.66,1609.69,-0.0040
"Jul 29, 2011",1626.64,1616.05,1632.80,1610.64,0.0061
"Jul 28, 2011",1616.85,1613.50,1620.10,1603.40,0.0021
"Jul 27, 2011",1613.50,1618.49,1628.50,1608.96,-0.0036
"Jul 26, 2011",1619.30,1614.55,1620.49,1608.29,0.0029
"Jul 25, 2011",1614.55,1599.28,1622.99,1599.28,0.0096
"Jul 22, 2011",1599.25,1592.98,1609.01,1585.36,0.0059
"Jul 21, 2011",1589.90,1598.58,1606.16,1586.59,-0.0076
"Jul 20, 2011",1602.10,1589.85,1603.69,1583.00,0.0087
"Jul 19, 2011",1588.35,1605.30,1610.01,1582.59,-0.0106
"Jul 18, 2011",1605.40,1595.45,1609.01,1593.59,0.0071
"Jul 15, 2011",1594.10,1588.75,1595.65,1577.81,0.0043
"Jul 14, 2011",1587.25,1582.25,1594.66,1579.30,0.0032
"Jul 13, 2011",1582.25,1566.95,1587.96,1564.35,0.0096
"Jul 12, 2011",1567.20,1555.60,1574.96,1542.30,0.0084
"Jul 11, 2011",1554.10,1544.05,1557.09,1541.90,0.0064
"Jul 08, 2011",1544.25,1533.85,1547.30,1526.20,0.0076
"Jul 07, 2011",1532.55,1530.10,1536.20,1524.81,0.0020
"Jul 06, 2011",1529.50,1517.64,1535.45,1511.89,0.0087
"Jul 05, 2011",1516.30,1496.05,1517.09,1493.00,0.0136
"Jul 04, 2011",1495.95,1486.50,1497.06,1485.91,0.0064
"Jul 01, 2011",1486.50,1502.84,1504.19,1480.01,-0.0091
"Jun 30, 2011",1500.10,1512.05,1514.21,1498.70,-0.0079
"Jun 29, 2011",1512.05,1501.80,1513.19,1500.50,0.0074
"Jun 28, 2011",1501.00,1496.70,1506.56,1496.00,0.0027
"Jun 27, 2011",1497.00,1500.50,1507.29,1492.30,-0.0034
"Jun 24, 2011",1502.15,1522.70,1527.41,1500.41,-0.0123
"Jun 23, 2011",1520.85,1549.29,1550.85,1514.70,-0.0174
"Jun 22, 2011",1547.80,1548.45,1559.75,1543.10,0.0010
"Jun 21, 2011",1546.20,1540.45,1548.40,1538.55,0.0037
"Jun 20, 2011",1540.45,1538.90,1546.40,1533.24,0.0006
"Jun 17, 2011",1539.50,1528.85,1542.15,1522.50,0.0070
"Jun 16, 2011",1528.85,1530.09,1532.80,1522.40,-0.0012
"Jun 15, 2011",1530.70,1523.75,1534.25,1514.36,0.0043
"Jun 14, 2011",1524.10,1516.73,1527.80,1513.95,0.0059
"Jun 13, 2011",1515.23,1530.50,1533.06,1511.61,-0.0109
"Jun 10, 2011",1531.90,1545.60,1546.99,1527.74,-0.0081
"Jun 09, 2011",1544.35,1538.80,1551.30,1534.90,0.0044
"Jun 08, 2011",1537.55,1545.75,1548.09,1532.76,-0.0043
"Jun 07, 2011",1544.25,1543.55,1550.50,1536.70,0.0002
"Jun 06, 2011",1544.00,1544.59,1555.30,1542.20,0.0010
"Jun 03, 2011",1542.50,1535.74,1547.46,1525.89,0.0056
"Jun 02, 2011",1533.90,1542.49,1546.16,1521.60,-0.0044
"Jun 01, 2011",1540.70,1535.15,1550.64,1529.55,0.0035
"May 31, 2011",1535.35,1539.95,1542.50,1534.26,-0.0020
"May 30, 2011",1538.45,1537.24,1540.00,1534.39,0.0012
"May 27, 2011",1536.65,1523.59,1540.10,1520.00,0.0116
"May 26, 2011",1519.05,1524.26,1531.70,1515.39,-0.0045
"May 25, 2011",1525.95,1527.69,1534.10,1523.06,-0.0003
"May 24, 2011",1526.40,1518.70,1529.45,1515.00,0.0061
"May 23, 2011",1517.20,1512.60,1518.01,1504.05,0.0024
"May 20, 2011",1513.55,1495.50,1517.55,1488.95,0.0134
"May 19, 2011",1493.60,1498.30,1501.51,1488.40,-0.0023
"May 18, 2011",1497.00,1486.30,1501.60,1486.30,0.0068
"May 17, 2011",1486.85,1491.20,1499.60,1473.50,-0.0019
"May 16, 2011",1489.70,1493.75,1504.90,1487.89,-0.0032
"May 13, 2011",1494.55,1506.41,1516.93,1483.03,-0.0055
"May 12, 2011",1502.85,1500.25,1508.30,1479.30,0.0017
"May 11, 2011",1500.25,1513.25,1526.80,1496.15,-0.0102
"May 10, 2011",1515.72,1513.03,1519.65,1506.17,0.0018
"May 09, 2011",1513.05,1493.26,1514.31,1489.99,0.0119
"May 06, 2011",1495.25,1474.65,1498.59,1471.05,0.0147
"May 05, 2011",1473.65,1516.79,1523.69,1464.40,-0.0279
"May 04, 2011",1515.95,1537.10,1543.46,1506.50,-0.0136
"May 03, 2011",1536.83,1545.34,1551.80,1527.96,-0.0053
"May 02, 2011",1545.00,1567.79,1576.29,1540.89,-0.0132
"Apr 29, 2011",1565.60,1536.95,1571.30,1533.00,0.0196
"Apr 28, 2011",1535.45,1527.51,1538.85,1524.25,0.0056
"Apr 27, 2011",1526.90,1506.59,1530.40,1503.30,0.0132
"Apr 26, 2011",1507.05,1505.94,1507.91,1493.00,-0.0001
"Apr 25, 2011",1507.25,1511.45,1520.10,1503.70,-0.0006
"Apr 22, 2011",1508.13,1507.35,1512.95,1502.15,0.0025
"Apr 21, 2011",1504.35,1503.49,1510.75,1502.35,0.0013
"Apr 20, 2011",1502.35,1497.30,1507.70,1495.16,0.0048
"Apr 19, 2011",1495.10,1497.29,1501.31,1489.30,-0.0003
"Apr 18, 2011",1495.51,1486.43,1497.64,1477.59,0.0061
"Apr 15, 2011",1486.50,1476.79,1489.90,1473.20,0.0079
"Apr 14, 2011",1474.90,1459.15,1477.30,1454.80,0.0118
"Apr 13, 2011",1457.75,1452.49,1462.30,1450.96,0.0029
"Apr 12, 2011",1453.60,1462.15,1467.50,1443.89,-0.0067
"Apr 11, 2011",1463.40,1473.55,1476.61,1459.20,-0.0079
"Apr 08, 2011",1475.10,1460.39,1476.85,1458.25,0.0114
"Apr 07, 2011",1458.50,1460.70,1466.80,1454.09,0.0007
"Apr 06, 2011",1457.50,1456.70,1462.41,1451.60,0.0044
"Apr 05, 2011",1451.10,1437.05,1457.35,1430.10,0.0099
"Apr 04, 2011",1436.94,1428.74,1438.94,1427.79,0.0060
"Apr 01, 2011",1428.38,1432.59,1436.55,1413.05,-0.0025
"Mar 31, 2011",1432.00,1424.85,1441.30,1422.25,0.0057
"Mar 30, 2011",1423.88,1418.52,1430.50,1412.25,0.0036
"Mar 29, 2011",1418.80,1422.20,1425.10,1412.85,-0.0013
"Mar 28, 2011",1420.65,1427.85,1430.04,1411.95,-0.0063
"Mar 25, 2011",1429.65,1432.80,1438.70,1422.79,-0.0010
"Mar 24, 2011",1431.10,1439.29,1449.40,1425.20,-0.0049
"Mar 23, 2011",1438.20,1429.49,1442.90,1427.61,0.0068
"Mar 22, 2011",1428.55,1427.95,1428.74,1424.86,0.0011
"Mar 21, 2011",1427.05,1426.46,1436.70,1425.19,0.0053
"Mar 18, 2011",1419.55,1405.39,1425.70,1403.40,0.0108
"Mar 17, 2011",1404.40,1401.99,1406.95,1388.25,0.0022
"Mar 16, 2011",1401.30,1396.80,1408.35,1393.85,0.0038
"Mar 15, 2011",1395.95,1429.49,1429.49,1382.90,-0.0229
"Mar 14, 2011",1428.65,1422.09,1433.89,1419.79,0.0079
"Mar 11, 2011",1417.40,1412.90,1424.55,1404.70,0.0028
"Mar 10, 2011",1413.45,1429.45,1431.75,1403.12,-0.0112
"Mar 09, 2011",1429.50,1428.59,1436.55,1423.31,0.0004
"Mar 08, 2011",1428.89,1431.20,1437.16,1423.70,-0.0030
"Mar 07, 2011",1433.17,1428.28,1445.03,1428.28,0.0027
"Mar 04, 2011",1429.30,1416.09,1432.36,1413.41,0.0091
"Mar 03, 2011",1416.40,1435.15,1436.55,1410.36,-0.0129
"Mar 02, 2011",1434.95,1434.15,1440.50,1427.90,0.0008
"Mar 01, 2011",1433.85,1410.94,1435.00,1409.35,0.0157
"Feb 28, 2011",1411.65,1408.90,1416.60,1404.60,0.0017
"Feb 25, 2011",1409.25,1402.06,1412.14,1399.54,0.0064
"Feb 24, 2011",1400.25,1411.97,1418.42,1392.00,-0.0072
"Feb 23, 2011",1410.45,1399.66,1416.80,1395.70,0.0088
"Feb 22, 2011",1398.15,1406.56,1411.26,1393.14,-0.0059
"Feb 21, 2011",1406.45,1388.45,1408.70,1388.45,0.0138
"Feb 18, 2011",1387.30,1383.74,1392.15,1382.00,0.0026
"Feb 17, 2011",1383.67,1374.53,1385.28,1374.43,0.0062
"Feb 16, 2011",1375.11,1373.45,1382.29,1368.45,0.0012
"Feb 15, 2011",1373.40,1362.02,1376.85,1360.85,0.0081
"Feb 14, 2011",1362.31,1359.36,1367.15,1354.45,0.0046
"Feb 11, 2011",1356.10,1363.51,1368.51,1353.99,-0.0043
"Feb 10, 2011",1362.01,1363.41,1366.57,1350.78,-0.0007
"Feb 09, 2011",1362.95,1364.14,1367.40,1358.36,-0.0008
"Feb 08, 2011",1364.00,1350.65,1368.18,1348.45,0.0110
"Feb 07, 2011",1349.10,1348.15,1353.40,1343.13,-0.0001
"Feb 04, 2011",1349.25,1353.80,1358.43,1345.30,-0.0029
"Feb 03, 2011",1353.20,1336.35,1356.15,1325.14,0.0123
"Feb 02, 2011",1336.80,1340.89,1343.79,1326.80,-0.0028
"Feb 01, 2011",1340.60,1332.15,1343.60,1325.65,0.0063
"Jan 31, 2011",1332.19,1336.93,1346.18,1323.29,-0.0024
"Jan 28, 2011",1335.35,1312.95,1347.21,1308.56,0.0182
"Jan 27, 2011",1311.49,1346.74,1341.64,1309.09,-0.0256
"Jan 26, 2011",1345.89,1333.11,1346.76,1325.06,0.0091
"Jan 25, 2011",1333.75,1334.49,1338.75,1323.05,-0.0007
"Jan 24, 2011",1334.70,1343.25,1353.40,1333.85,-0.0058
"Jan 21, 2011",1342.51,1345.91,1350.70,1337.95,-0.0025
"Jan 20, 2011",1345.85,1370.35,1371.55,1343.00,-0.0178
"Jan 19, 2011",1370.20,1368.10,1379.16,1365.70,0.0018
"Jan 18, 2011",1367.76,1361.45,1376.61,1360.01,0.0037
"Jan 17, 2011",1362.78,1359.53,1366.22,1357.47,0.0007
"Jan 14, 2011",1361.85,1373.35,1378.35,1355.49,-0.0091
"Jan 13, 2011",1374.36,1388.16,1393.61,1370.17,-0.0088
"Jan 12, 2011",1386.50,1381.00,1389.40,1376.65,0.0029
"Jan 11, 2011",1382.45,1374.90,1386.96,1372.90,0.0054
"Jan 10, 2011",1375.05,1369.30,1376.50,1365.64,0.0040
"Jan 07, 2011",1369.60,1372.10,1379.74,1353.30,-0.0013
"Jan 06, 2011",1371.40,1377.95,1380.20,1364.95,-0.0044
"Jan 05, 2011",1377.48,1380.94,1385.73,1364.48,-0.0023
"Jan 04, 2011",1380.60,1414.38,1417.59,1372.38,-0.0238
"Jan 03, 2011",1414.30,1421.30,1424.07,1412.24,-0.0050
"Dec 31, 2010",1421.45,1406.15,1423.15,1405.25,0.0121
"Dec 30, 2010",1404.45,1411.35,1414.95,1402.55,-0.0046
"Dec 29, 2010",1410.95,1405.96,1414.35,1400.75,0.0032
"Dec 28, 2010",1406.39,1383.95,1407.15,1382.45,0.0161
"Dec 27, 2010",1384.10,1384.75,1386.70,1372.75,-0.0005
"Dec 24, 2010",1384.75,1380.55,1386.14,1378.82,0.0032
"Dec 23, 2010",1380.35,1385.05,1388.96,1372.61,-0.0034
"Dec 22, 2010",1385.00,1385.75,1391.20,1382.04,-0.0005
"Dec 21, 2010",1385.74,1385.26,1392.39,1381.16,0.0008
"Dec 20, 2010",1384.65,1376.80,1388.45,1376.24,0.0067
"Dec 17, 2010",1375.41,1371.51,1379.36,1365.05,0.0042
"Dec 16, 2010",1369.70,1380.80,1386.75,1361.75,-0.0073
"Dec 15, 2010",1379.80,1396.05,1397.40,1377.39,-0.0118
"Dec 14, 2010",1396.25,1393.40,1408.10,1392.05,0.0018
"Dec 13, 2010",1393.76,1383.76,1399.44,1380.55,0.0056
"Dec 10, 2010",1386.05,1387.80,1392.55,1372.30,-0.0011
"Dec 09, 2010",1387.64,1382.05,1394.54,1379.68,0.0040
"Dec 08, 2010",1382.10,1401.19,1404.42,1371.85,-0.0141
"Dec 07, 2010",1401.89,1423.45,1431.45,1396.49,-0.0152
"Dec 06, 2010",1423.55,1415.56,1427.51,1409.15,0.0060
"Dec 03, 2010",1415.05,1385.36,1415.91,1383.55,0.0220
"Dec 02, 2010",1384.65,1387.69,1398.60,1382.95,-0.0018
"Dec 01, 2010",1387.10,1385.70,1397.11,1382.15,0.0016
"Nov 30, 2010",1384.85,1368.40,1390.15,1363.04,0.0120
"Nov 29, 2010",1368.37,1364.30,1371.13,1354.97,0.0029
"Nov 26, 2010",1364.42,1374.49,1375.16,1350.64,-0.0074
"Nov 25, 2010",1374.62,1373.55,1375.40,1368.25,-0.0002
"Nov 24, 2010",1374.90,1377.00,1381.70,1369.60,-0.0017
"Nov 23, 2010",1377.20,1366.40,1382.40,1356.35,0.0079
"Nov 22, 2010",1366.35,1354.70,1368.11,1348.55,0.0095
"Nov 19, 2010",1353.50,1350.49,1363.29,1341.90,-0.0003
"Nov 18, 2010",1353.85,1336.00,1359.55,1335.59,0.0124
"Nov 17, 2010",1337.25,1340.00,1345.20,1331.30,-0.0027
"Nov 16, 2010",1340.85,1360.40,1364.85,1329.85,-0.0137
"Nov 15, 2010",1359.49,1366.95,1377.16,1355.59,-0.0069
"Nov 12, 2010",1368.95,1409.90,1410.61,1360.26,-0.0287
"Nov 11, 2010",1409.35,1403.30,1418.25,1396.95,0.0040
"Nov 10, 2010",1403.75,1392.70,1410.80,1384.25,0.0092
"Nov 09, 2010",1390.95,1410.41,1425.36,1383.74,-0.0131
"Nov 08, 2010",1409.45,1394.90,1410.70,1387.14,0.0112
"Nov 05, 2010",1393.90,1392.69,1398.35,1374.15,0.0008
"Nov 04, 2010",1392.75,1348.09,1393.66,1346.75,0.0327
"Nov 03, 2010",1348.65,1357.96,1365.25,1324.64,-0.0065
"Nov 02, 2010",1357.50,1351.25,1359.95,1350.70,0.0043
"Nov 01, 2010",1351.75,1361.19,1366.49,1349.80,-0.0057
"Oct 29, 2010",1359.55,1344.09,1359.95,1335.56,0.0113
"Oct 28, 2010",1344.35,1325.59,1346.50,1323.55,0.0144
"Oct 27, 2010",1325.30,1339.65,1344.00,1319.24,-0.0109
"Oct 26, 2010",1339.90,1339.45,1343.90,1328.41,-0.0004
"Oct 25, 2010",1340.45,1331.89,1350.20,1331.80,0.0092
"Oct 22, 2010",1328.20,1326.05,1329.35,1316.09,0.0020
"Oct 21, 2010",1325.50,1346.10,1350.05,1318.74,-0.0155
"Oct 20, 2010",1346.35,1334.80,1348.20,1330.80,0.0082
"Oct 19, 2010",1335.45,1369.40,1372.05,1329.30,-0.0251
"Oct 18, 2010",1369.80,1371.00,1375.30,1353.05,0.0005
"Oct 15, 2010",1369.15,1380.85,1386.25,1363.20,-0.0088
"Oct 14, 2010",1381.30,1372.70,1388.10,1371.25,0.0067
"Oct 13, 2010",1372.10,1350.65,1375.15,1349.40,0.0159
"Oct 12, 2010",1350.60,1354.50,1356.30,1341.45,-0.0025
"Oct 11, 2010",1353.95,1346.40,1356.15,1340.85,0.0053
"Oct 08, 2010",1346.80,1332.90,1350.20,1325.35,0.0098
"Oct 07, 2010",1333.70,1349.65,1365.60,1326.55,-0.0116
"Oct 06, 2010",1349.40,1341.00,1350.80,1339.65,0.0065
"Oct 05, 2010",1340.75,1314.00,1342.20,1312.25,0.0194
"Oct 04, 2010",1315.25,1318.40,1321.00,1313.25,-0.0027
"Oct 01, 2010",1318.80,1310.55,1322.30,1307.10,0.0071
"Sep 30, 2010",1309.50,1310.35,1316.80,1296.90,-0.0003
"Sep 29, 2010",1309.90,1309.00,1314.20,1306.15,0.0006
"Sep 28, 2010",1309.10,1295.30,1311.10,1283.60,0.0109
"Sep 27, 2010",1295.00,1298.50,1301.00,1293.50,-0.0015
"Sep 24, 2010",1296.95,1292.90,1300.95,1292.30,0.0034
"Sep 23, 2010",1292.55,1292.40,1297.35,1288.25,0.0009
"Sep 22, 2010",1291.35,1286.60,1296.60,1285.80,0.0034
"Sep 21, 2010",1286.95,1279.15,1292.70,1271.85,0.0067
"Sep 20, 2010",1278.35,1277.40,1285.20,1275.50,0.0027
"Sep 17, 2010",1274.90,1276.00,1284.25,1273.10,-0.0005
"Sep 16, 2010",1275.55,1268.10,1278.70,1265.65,0.0059
